Date,Power [kWh],Power-1 [kWh],Hour,Temperature [C],Holiday
2019-03-14 14:00:00,332.005,312.398,14,17.905833333333334,0
2019-03-14 15:00:00,322.928,332.005,15,18.61,0
2019-03-14 16:00:00,326.941,322.928,16,18.9275,0
2019-03-14 17:00:00,308.656,326.941,17,18.8675,0
2019-03-14 18:00:00,285.963,308.656,18,16.804166666666667,0
2019-03-14 19:00:00,233.423,285.963,19,14.806666666666668,0
2019-03-14 20:00:00,169.667,233.423,20,14.185,0
2019-03-14 21:00:00,149.036,169.667,21,13.194166666666666,0
2019-03-14 22:00:00,130.061,149.036,22,12.856666666666667,0
2019-03-14 23:00:00,125.001,130.061,23,12.205833333333333,0
2019-03-15 00:00:00,120.857,125.001,0,11.878333333333332,0
2019-03-15 01:00:00,124.093,120.857,1,11.765833333333331,0
2019-03-15 02:00:00,121.992,124.093,2,11.248333333333331,0
2019-03-15 03:00:00,119.911,121.992,3,10.3325,0
2019-03-15 04:00:00,121.651,119.911,4,9.451666666666666,0
2019-03-15 05:00:00,119.5,121.651,5,9.216666666666669,0
2019-03-15 06:00:00,133.254,119.5,6,8.8225,0
2019-03-15 07:00:00,167.869,133.254,7,9.875833333333334,0
2019-03-15 08:00:00,267.456,167.869,8,10.6175,0
2019-03-15 09:00:00,284.104,267.456,9,12.1375,0
2019-03-15 10:00:00,293.718,284.104,10,15.004166666666668,0
2019-03-15 11:00:00,325.232,293.718,11,16.287499999999998,0
2019-03-15 12:00:00,321.513,325.232,12,18.04083333333333,0
2019-03-15 13:00:00,316.127,321.513,13,19.79583333333333,0
2019-03-15 14:00:00,330.165,316.127,14,20.550833333333333,0
2019-03-15 15:00:00,339.699,330.165,15,21.721666666666668,0
2019-03-15 16:00:00,319.704,339.699,16,22.435,0
2019-03-15 17:00:00,288.869,319.704,17,22.201666666666668,0
2019-03-15 18:00:00,273.692,288.869,18,21.3275,0
2019-03-15 19:00:00,206.663,273.692,19,19.168333333333333,0
2019-03-15 20:00:00,161.027,206.663,20,18.09083333333333,0
2019-03-15 21:00:00,141.373,161.027,21,17.87666666666667,0
2019-03-15 22:00:00,127.033,141.373,22,17.143333333333334,0
2019-03-15 23:00:00,113.149,127.033,23,14.656666666666666,0
2019-03-16 00:00:00,110.113,113.149,0,14.534999999999998,0
2019-03-16 01:00:00,115.119,110.113,1,14.933333333333332,0
2019-03-16 02:00:00,112.907,115.119,2,14.270833333333334,0
2019-03-16 03:00:00,111.811,112.907,3,13.345,0
2019-03-16 04:00:00,113.923,111.811,4,13.044166666666667,0
2019-03-16 05:00:00,110.592,113.923,5,12.750833333333333,0
2019-03-16 06:00:00,110.929,110.592,6,12.0825,0
2019-03-16 07:00:00,123.073,110.929,7,12.546666666666669,0
2019-03-16 08:00:00,132.081,123.073,8,14.1175,0
2019-03-16 09:00:00,134.389,132.081,9,15.945,0
2019-03-16 10:00:00,139.61,134.389,10,16.754166666666666,0
2019-03-16 11:00:00,139.265,139.61,11,18.6925,0
2019-03-16 12:00:00,139.522,139.265,12,19.251666666666665,0
2019-03-16 13:00:00,146.464,139.522,13,20.488333333333333,0
2019-03-16 14:00:00,142.033,146.464,14,20.87666666666667,0
2019-03-16 15:00:00,147.813,142.033,15,20.37,0
2019-03-16 16:00:00,149.96,147.813,16,17.8475,0
2019-03-16 17:00:00,140.687,149.96,17,16.25,0
2019-03-16 18:00:00,140.572,140.687,18,14.890833333333331,0
2019-03-16 19:00:00,143.808,140.572,19,13.3875,0
2019-03-16 20:00:00,126.466,143.808,20,12.1425,0
2019-03-16 21:00:00,126.27,126.466,21,11.099166666666669,0
2019-03-16 22:00:00,131.414,126.27,22,11.008333333333333,0
2019-03-16 23:00:00,115.767,131.414,23,10.646666666666668,0
2019-03-17 00:00:00,115.069,115.767,0,10.271666666666668,0
2019-03-17 01:00:00,112.524,115.069,1,10.074166666666668,0
2019-03-17 02:00:00,114.82,112.524,2,10.026666666666666,0
2019-03-17 03:00:00,112.547,114.82,3,10.025833333333331,0
2019-03-17 04:00:00,113.068,112.547,4,10.1825,0
2019-03-17 05:00:00,116.756,113.068,5,10.15,0
2019-03-17 06:00:00,113.333,116.756,6,10.155833333333334,0
2019-03-17 07:00:00,113.03,113.333,7,11.094166666666666,0
2019-03-17 08:00:00,123.318,113.03,8,12.2325,0
2019-03-17 09:00:00,121.935,123.318,9,13.040833333333332,0
2019-03-17 10:00:00,121.038,121.935,10,13.451666666666668,0
2019-03-17 11:00:00,124.235,121.038,11,14.1,0
2019-03-17 12:00:00,124.66,124.235,12,14.444166666666666,0
2019-03-17 13:00:00,126.017,124.66,13,14.901666666666666,0
2019-03-17 14:00:00,122.314,126.017,14,15.089166666666666,0
2019-03-17 15:00:00,123.364,122.314,15,15.380833333333332,0
2019-03-17 16:00:00,124.967,123.364,16,14.175833333333337,0
2019-03-17 17:00:00,127.734,124.967,17,13.663333333333334,0
2019-03-17 18:00:00,131.794,127.734,18,12.829166666666666,0
2019-03-17 19:00:00,124.963,131.794,19,11.271666666666668,0
2019-03-17 20:00:00,122.851,124.963,20,11.03,0
2019-03-17 21:00:00,120.785,122.851,21,10.5825,0
2019-03-17 22:00:00,116.717,120.785,22,10.119166666666668,0
2019-03-17 23:00:00,110.093,116.717,23,10.175,0
2019-03-18 00:00:00,116.323,110.093,0,10.616666666666667,0
2019-03-18 01:00:00,110.339,116.323,1,10.745,0
2019-03-18 02:00:00,109.139,110.339,2,10.480833333333337,0
2019-03-18 03:00:00,109.848,109.139,3,10.116666666666667,0
2019-03-18 04:00:00,112.765,109.848,4,9.785,0
2019-03-18 05:00:00,110.649,112.765,5,9.505833333333332,0
2019-03-18 06:00:00,115.495,110.649,6,9.3625,0
2019-03-18 07:00:00,158.635,115.495,7,9.795833333333333,0
2019-03-18 08:00:00,281.961,158.635,8,11.288333333333334,0
2019-03-18 09:00:00,243.881,281.961,9,12.5,0
2019-03-18 10:00:00,305.494,243.881,10,13.359166666666669,0
2019-03-18 11:00:00,324.576,305.494,11,14.016666666666666,0
2019-03-18 12:00:00,318.025,324.576,12,14.963333333333331,0
2019-03-18 13:00:00,315.441,318.025,13,16.63083333333333,0
2019-03-18 14:00:00,319.543,315.441,14,17.513333333333332,0
2019-03-18 15:00:00,326.991,319.543,15,18.17833333333333,0
2019-03-18 16:00:00,328.229,326.991,16,18.309166666666663,0
2019-03-18 17:00:00,310.972,328.229,17,16.805,0
2019-03-18 18:00:00,288.462,310.972,18,14.82,0
2019-03-18 19:00:00,210.764,288.462,19,13.479166666666666,0
2019-03-18 20:00:00,165.727,210.764,20,12.946666666666664,0
2019-03-18 21:00:00,130.008,165.727,21,12.293333333333337,0
2019-03-18 22:00:00,128.823,130.008,22,11.945,0
2019-03-18 23:00:00,120.965,128.823,23,12.06,0
2019-03-19 00:00:00,121.712,120.965,0,12.241666666666667,0
2019-03-19 01:00:00,116.625,121.712,1,12.265833333333331,0
2019-03-19 02:00:00,118.918,116.625,2,12.219166666666666,0
2019-03-19 03:00:00,116.721,118.918,3,12.0225,0
2019-03-19 04:00:00,115.932,116.721,4,11.809166666666668,0
2019-03-19 05:00:00,119.171,115.932,5,11.6425,0
2019-03-19 06:00:00,125.434,119.171,6,11.521666666666668,0
2019-03-19 07:00:00,170.422,125.434,7,12.165833333333332,0
2019-03-19 08:00:00,296.83,170.422,8,12.3175,0
2019-03-19 09:00:00,286.331,296.83,9,13.8625,0
2019-03-19 10:00:00,316.308,286.331,10,14.465833333333334,0
2019-03-19 11:00:00,325.485,316.308,11,15.6375,0
2019-03-19 12:00:00,328.344,325.485,12,16.570833333333333,0
2019-03-19 13:00:00,309.089,328.344,13,17.599166666666665,0
2019-03-19 14:00:00,326.217,309.089,14,18.599166666666665,0
2019-03-19 15:00:00,306.226,326.217,15,18.829166666666666,0
2019-03-19 16:00:00,283.993,306.226,16,19.091666666666665,0
2019-03-19 17:00:00,265.301,283.993,17,18.4475,0
2019-03-19 18:00:00,236.294,265.301,18,16.809166666666666,0
2019-03-19 19:00:00,195.619,236.294,19,14.955833333333333,0
2019-03-19 20:00:00,147.223,195.619,20,14.605833333333331,0
2019-03-19 21:00:00,115.322,147.223,21,14.628333333333332,0
2019-03-19 22:00:00,108.733,115.322,22,14.398333333333332,0
2019-03-19 23:00:00,109.051,108.733,23,14.320833333333333,0
2019-03-20 00:00:00,110.297,109.051,0,13.740833333333333,0
2019-03-20 01:00:00,107.119,110.297,1,13.580833333333333,0
2019-03-20 02:00:00,111.186,107.119,2,13.676666666666668,0
2019-03-20 03:00:00,105.482,111.186,3,13.035833333333334,0
2019-03-20 04:00:00,110.91,105.482,4,11.853333333333332,0
2019-03-20 05:00:00,106.172,110.91,5,10.995,0
2019-03-20 06:00:00,114.525,106.172,6,10.598333333333333,0
2019-03-20 07:00:00,174.152,114.525,7,10.915833333333332,0
2019-03-20 08:00:00,218.477,174.152,8,11.884166666666667,0
2019-03-20 09:00:00,248.898,218.477,9,12.426666666666668,0
2019-03-20 10:00:00,273.892,248.898,10,13.646666666666668,0
2019-03-20 11:00:00,388.014,273.892,11,15.249166666666667,0
2019-03-20 12:00:00,320.317,388.014,12,16.200833333333332,0
2019-03-20 13:00:00,323.169,320.317,13,16.775833333333335,0
2019-03-20 14:00:00,318.976,323.169,14,17.6125,0
2019-03-20 15:00:00,299.046,318.976,15,17.700833333333332,0
2019-03-20 16:00:00,273.597,299.046,16,17.611666666666668,0
2019-03-20 17:00:00,271.024,273.597,17,17.440833333333334,0
2019-03-20 18:00:00,251.969,271.024,18,16.614166666666666,0
2019-03-20 19:00:00,213.958,251.969,19,16.135,0
2019-03-20 20:00:00,169.081,213.958,20,15.405,0
2019-03-20 21:00:00,132.4,169.081,21,14.836666666666666,0
2019-03-20 22:00:00,112.209,132.4,22,14.800833333333332,0
2019-03-20 23:00:00,110.458,112.209,23,14.32,0
2019-03-21 00:00:00,104.489,110.458,0,13.835833333333332,0
2019-03-21 01:00:00,104.876,104.489,1,13.264166666666668,0
2019-03-21 02:00:00,105.72,104.876,2,12.8775,0
2019-03-21 03:00:00,103.443,105.72,3,11.9325,0
2019-03-21 04:00:00,107.356,103.443,4,10.971666666666666,0
2019-03-21 05:00:00,101.668,107.356,5,10.163333333333334,0
2019-03-21 06:00:00,110.68,101.668,6,9.856666666666667,0
2019-03-21 07:00:00,168.28,110.68,7,10.143333333333333,0
2019-03-21 08:00:00,209.097,168.28,8,10.955833333333333,0
2019-03-21 09:00:00,235.627,209.097,9,11.722499999999998,0
2019-03-21 10:00:00,289.133,235.627,10,13.175,0
2019-03-21 11:00:00,404.041,289.133,11,14.066666666666668,0
2019-03-21 12:00:00,317.431,404.041,12,15.329166666666666,0
2019-03-21 13:00:00,317.676,317.431,13,17.25916666666667,0
2019-03-21 14:00:00,330.38,317.676,14,17.5825,0
2019-03-21 15:00:00,299.203,330.38,15,18.066666666666663,0
2019-03-21 16:00:00,280.389,299.203,16,18.401666666666667,0
2019-03-21 17:00:00,274.593,280.389,17,17.47,0
2019-03-21 18:00:00,237.011,274.593,18,15.361666666666666,0
2019-03-21 19:00:00,192.387,237.011,19,14.165833333333332,0
2019-03-21 20:00:00,160.598,192.387,20,13.910833333333334,0
2019-03-21 21:00:00,116.357,160.598,21,13.7875,0
2019-03-21 22:00:00,109.821,116.357,22,13.77,0
2019-03-21 23:00:00,107.061,109.821,23,13.5875,0
2019-03-22 00:00:00,109.837,107.061,0,13.456666666666663,0
2019-03-22 01:00:00,106.827,109.837,1,13.472500000000002,0
2019-03-22 02:00:00,108.545,106.827,2,12.990833333333333,0
2019-03-22 03:00:00,106.318,108.545,3,12.7125,0
2019-03-22 04:00:00,106.95,106.318,4,11.419166666666667,0
2019-03-22 05:00:00,103.439,106.95,5,10.655833333333334,0
2019-03-22 06:00:00,109.078,103.439,6,10.143333333333333,0
2019-03-22 07:00:00,161.261,109.078,7,10.440833333333332,0
2019-03-22 08:00:00,197.221,161.261,8,10.873333333333331,0
2019-03-22 09:00:00,238.545,197.221,9,12.33,0
2019-03-22 10:00:00,260.502,238.545,10,13.410833333333334,0
2019-03-22 11:00:00,383.997,260.502,11,14.983333333333334,0
2019-03-22 12:00:00,299.962,383.997,12,15.9875,0
2019-03-22 13:00:00,288.577,299.962,13,17.107499999999998,0
2019-03-22 14:00:00,304.302,288.577,14,18.3925,0
2019-03-22 15:00:00,299.357,304.302,15,18.739166666666662,0
2019-03-22 16:00:00,261.97,299.357,16,18.64583333333333,0
2019-03-22 17:00:00,243.003,261.97,17,18.53833333333333,0
2019-03-22 18:00:00,208.932,243.003,18,18.030833333333334,0
2019-03-22 19:00:00,184.242,208.932,19,17.62666666666667,0
2019-03-22 20:00:00,147.296,184.242,20,16.51,0
2019-03-22 21:00:00,125.933,147.296,21,16.0025,0
2019-03-22 22:00:00,112.06,125.933,22,15.715833333333334,0
2019-03-22 23:00:00,109.078,112.06,23,15.385833333333332,0
2019-03-23 00:00:00,105.375,109.078,0,15.273333333333332,0
2019-03-23 01:00:00,107.226,105.375,1,14.564166666666669,0
2019-03-23 02:00:00,103.918,107.226,2,13.765833333333331,0
2019-03-23 03:00:00,107.13,103.918,3,12.9875,0
2019-03-23 04:00:00,105.62,107.13,4,12.349166666666669,0
2019-03-23 05:00:00,107.441,105.62,5,12.0325,0
2019-03-23 06:00:00,102.477,107.441,6,11.706666666666663,0
2019-03-23 07:00:00,118.902,102.477,7,11.830833333333333,0
2019-03-23 08:00:00,118.845,118.902,8,12.146666666666668,0
2019-03-23 09:00:00,128.528,118.845,9,13.1,0
2019-03-23 10:00:00,125.799,128.528,10,14.401666666666666,0
2019-03-23 11:00:00,124.261,125.799,11,16.657500000000002,0
2019-03-23 12:00:00,131.575,124.261,12,17.930833333333332,0
2019-03-23 13:00:00,122.924,131.575,13,20.300833333333333,0
2019-03-23 14:00:00,126.109,122.924,14,20.95583333333333,0
2019-03-23 15:00:00,124.062,126.109,15,21.313333333333333,0
2019-03-23 16:00:00,128.229,124.062,16,21.225,0
2019-03-23 17:00:00,123.215,128.229,17,20.94833333333333,0
2019-03-23 18:00:00,123.154,123.215,18,20.2775,0
2019-03-23 19:00:00,124.833,123.154,19,19.43,0
2019-03-23 20:00:00,116.054,124.833,20,18.47,0
2019-03-23 21:00:00,103.347,116.054,21,17.940833333333334,0
2019-03-23 22:00:00,105.152,103.347,22,17.609166666666667,0
2019-03-23 23:00:00,100.824,105.152,23,17.144166666666667,0
2019-03-24 00:00:00,100.487,100.824,0,15.218333333333334,0
2019-03-24 01:00:00,103.807,100.487,1,14.559166666666668,0
2019-03-24 02:00:00,99.345,103.807,2,14.49,0
2019-03-24 03:00:00,97.873,99.345,3,13.596666666666666,0
2019-03-24 04:00:00,101.925,97.873,4,13.245833333333332,0
2019-03-24 05:00:00,100.407,101.925,5,12.472499999999998,0
2019-03-24 06:00:00,100.035,100.407,6,12.355,0
2019-03-24 07:00:00,101.852,100.035,7,12.722500000000002,0
2019-03-24 08:00:00,98.712,101.852,8,13.414166666666668,0
2019-03-24 09:00:00,100.065,98.712,9,14.386666666666663,0
2019-03-24 10:00:00,103.964,100.065,10,16.066666666666666,0
2019-03-24 11:00:00,105.367,103.964,11,17.337500000000002,0
2019-03-24 12:00:00,106.214,105.367,12,17.9075,0
2019-03-24 13:00:00,108.556,106.214,13,18.831666666666667,0
2019-03-24 14:00:00,103.857,108.556,14,19.32333333333333,0
2019-03-24 15:00:00,100.748,103.857,15,19.730833333333333,0
2019-03-24 16:00:00,105.551,100.748,16,19.9775,0
2019-03-24 17:00:00,104.926,105.551,17,19.629166666666663,0
2019-03-24 18:00:00,109.679,104.926,18,18.0225,0
2019-03-24 19:00:00,101.449,109.679,19,17.6125,0
2019-03-24 20:00:00,100.33,101.449,20,17.455833333333334,0
2019-03-24 21:00:00,104.926,100.33,21,16.520833333333332,0
2019-03-24 22:00:00,98.647,104.926,22,15.22,0
2019-03-24 23:00:00,100.556,98.647,23,15.495833333333332,0
2019-03-25 00:00:00,103.182,100.556,0,16.023333333333333,0
2019-03-25 01:00:00,99.414,103.182,1,15.789166666666668,0
2019-03-25 02:00:00,97.915,99.414,2,15.695833333333333,0
2019-03-25 03:00:00,104.807,97.915,3,15.284166666666666,0
2019-03-25 04:00:00,102.885,104.807,4,13.391666666666666,0
2019-03-25 05:00:00,100.294,102.885,5,12.1725,0
2019-03-25 06:00:00,111.606,100.294,6,11.564166666666669,0
2019-03-25 07:00:00,148.571,111.606,7,12.6225,0
2019-03-25 08:00:00,189.133,148.571,8,13.7625,0
2019-03-25 09:00:00,228.664,189.133,9,15.046666666666669,0
2019-03-25 10:00:00,325.316,228.664,10,15.8925,0
2019-03-25 11:00:00,344.672,325.316,11,17.323333333333334,0
2019-03-25 12:00:00,323.664,344.672,12,19.376666666666665,0
2019-03-25 13:00:00,324.378,323.664,13,21.53833333333333,0
2019-03-25 14:00:00,343.246,324.378,14,22.6775,0
2019-03-25 15:00:00,363.745,343.246,15,22.995833333333334,0
2019-03-25 16:00:00,349.125,363.745,16,23.014166666666668,0
2019-03-25 17:00:00,330.351,349.125,17,22.579166666666666,0
2019-03-25 18:00:00,246.774,330.351,18,22.3275,0
2019-03-25 19:00:00,199.221,246.774,19,21.32,0
2019-03-25 20:00:00,163.071,199.221,20,20.8925,0
2019-03-25 21:00:00,143.808,163.071,21,20.201666666666664,0
2019-03-25 22:00:00,134.612,143.808,22,19.41583333333333,0
2019-03-25 23:00:00,132.589,134.612,23,18.48,0
2019-03-26 00:00:00,128.845,132.589,0,17.45,0
2019-03-26 01:00:00,126.368,128.845,1,16.595,0
2019-03-26 02:00:00,116.486,126.368,2,15.695,0
2019-03-26 03:00:00,116.221,116.486,3,15.171666666666669,0
2019-03-26 04:00:00,113.786,116.221,4,14.626666666666669,0
2019-03-26 05:00:00,116.662,113.786,5,14.125,0
2019-03-26 06:00:00,115.819,116.662,6,13.5775,0
2019-03-26 07:00:00,156.494,115.819,7,13.445,0
2019-03-26 08:00:00,194.733,156.494,8,13.67,0
2019-03-26 09:00:00,345.808,194.733,9,14.271666666666668,0
2019-03-26 10:00:00,303.508,345.808,10,15.336666666666666,0
2019-03-26 11:00:00,333.751,303.508,11,16.600833333333334,0
2019-03-26 12:00:00,311.662,333.751,12,17.474166666666665,0
2019-03-26 13:00:00,311.033,311.662,13,19.308333333333334,0
2019-03-26 14:00:00,324.619,311.033,14,20.61,0
2019-03-26 15:00:00,362.621,324.619,15,21.56583333333333,0
2019-03-26 16:00:00,345.064,362.621,16,21.73333333333333,0
2019-03-26 17:00:00,329.935,345.064,17,21.746666666666663,0
2019-03-26 18:00:00,233.879,329.935,18,21.229166666666668,0
2019-03-26 19:00:00,181.783,233.879,19,20.674166666666668,0
2019-03-26 20:00:00,156.051,181.783,20,20.3525,0
2019-03-26 21:00:00,124.721,156.051,21,20.235,0
2019-03-26 22:00:00,113.994,124.721,22,19.1675,0
2019-03-26 23:00:00,112.454,113.994,23,17.5125,0
2019-03-27 00:00:00,112.348,112.454,0,15.915833333333332,0
2019-03-27 01:00:00,106.721,112.348,1,14.296666666666669,0
2019-03-27 02:00:00,111.055,106.721,2,13.930833333333334,0
2019-03-27 03:00:00,107.093,111.055,3,13.4425,0
2019-03-27 04:00:00,109.625,107.093,4,12.868333333333332,0
2019-03-27 05:00:00,107.287,109.625,5,12.716666666666669,0
2019-03-27 06:00:00,117.925,107.287,6,12.65,0
2019-03-27 07:00:00,159.003,117.925,7,12.880833333333332,0
2019-03-27 08:00:00,206.806,159.003,8,13.476666666666668,0
2019-03-27 09:00:00,353.637,206.806,9,14.1275,0
2019-03-27 10:00:00,303.66,353.637,10,16.003333333333334,0
2019-03-27 11:00:00,319.646,303.66,11,17.712500000000002,0
2019-03-27 12:00:00,318.145,319.646,12,18.99083333333333,0
2019-03-27 13:00:00,316.467,318.145,13,19.45583333333333,0
2019-03-27 14:00:00,338.844,316.467,14,20.543333333333333,0
2019-03-27 15:00:00,356.216,338.844,15,21.22,0
2019-03-27 16:00:00,346.288,356.216,16,21.984166666666667,0
2019-03-27 17:00:00,317.3,346.288,17,21.531666666666663,0
2019-03-27 18:00:00,247.487,317.3,18,20.56833333333333,0
2019-03-27 19:00:00,198.318,247.487,19,19.68083333333333,0
2019-03-27 20:00:00,169.211,198.318,20,19.111666666666668,0
2019-03-27 21:00:00,123.844,169.211,21,18.2575,0
2019-03-27 22:00:00,115.534,123.844,22,17.8025,0
2019-03-27 23:00:00,115.49,115.534,23,16.978333333333335,0
2019-03-28 00:00:00,115.194,115.49,0,15.4475,0
2019-03-28 01:00:00,110.767,115.194,1,14.414166666666668,0
2019-03-28 02:00:00,109.982,110.767,2,13.828333333333331,0
2019-03-28 03:00:00,107.816,109.982,3,13.646666666666668,0
2019-03-28 04:00:00,115.966,107.816,4,13.218333333333334,0
2019-03-28 05:00:00,110.506,115.966,5,11.100833333333334,0
2019-03-28 06:00:00,115.865,110.506,6,9.944166666666666,0
2019-03-28 07:00:00,167.437,115.865,7,10.3075,0
2019-03-28 08:00:00,207.191,167.437,8,12.314166666666669,0
2019-03-28 09:00:00,360.38,207.191,9,12.9175,0
2019-03-28 10:00:00,304.815,360.38,10,14.916666666666666,0
2019-03-28 11:00:00,319.249,304.815,11,16.3425,0
2019-03-28 12:00:00,311.448,319.249,12,17.535,0
2019-03-28 13:00:00,313.049,311.448,13,18.085833333333333,0
2019-03-28 14:00:00,329.931,313.049,14,19.614166666666662,0
2019-03-28 15:00:00,353.371,329.931,15,20.701666666666668,0
2019-03-28 16:00:00,350.17,353.371,16,21.015,0
2019-03-28 17:00:00,323.541,350.17,17,21.051666666666662,0
2019-03-28 18:00:00,257.198,323.541,18,20.33083333333333,0
2019-03-28 19:00:00,197.9,257.198,19,19.620833333333334,0
2019-03-28 20:00:00,172.486,197.9,20,18.389166666666664,0
2019-03-28 21:00:00,128.693,172.486,21,16.746666666666666,0
2019-03-28 22:00:00,114.46,128.693,22,16.580000000000002,0
2019-03-28 23:00:00,110.991,114.46,23,16.06416666666667,0
2019-03-29 00:00:00,114.392,110.991,0,15.125833333333333,0
2019-03-29 01:00:00,112.303,114.392,1,14.235,0
2019-03-29 02:00:00,110.616,112.303,2,12.684166666666668,0
2019-03-29 03:00:00,112.636,110.616,3,11.611666666666666,0
2019-03-29 04:00:00,109.167,112.636,4,11.040833333333332,0
2019-03-29 05:00:00,111.878,109.167,5,10.4525,0
2019-03-29 06:00:00,118.567,111.878,6,9.788333333333332,0
2019-03-29 07:00:00,165.209,118.567,7,10.6525,0
2019-03-29 08:00:00,193.501,165.209,8,12.0925,0
2019-03-29 09:00:00,346.986,193.501,9,13.249166666666667,0
2019-03-29 10:00:00,304.236,346.986,10,15.423333333333332,0
2019-03-29 11:00:00,317.406,304.236,11,16.313333333333333,0
2019-03-29 12:00:00,301.993,317.406,12,17.684166666666666,0
2019-03-29 13:00:00,304.47,301.993,13,19.316666666666663,0
2019-03-29 14:00:00,346.134,304.47,14,20.171666666666667,0
2019-03-29 15:00:00,368.454,346.134,15,20.645,0
2019-03-29 16:00:00,344.814,368.454,16,20.8,0
2019-03-29 17:00:00,320.758,344.814,17,20.918333333333333,0
2019-03-29 18:00:00,235.972,320.758,18,17.958333333333332,0
2019-03-29 19:00:00,179.241,235.972,19,16.107499999999998,0
2019-03-29 20:00:00,150.322,179.241,20,15.4125,0
2019-03-29 21:00:00,112.489,150.322,21,14.993333333333334,0
2019-03-29 22:00:00,112.086,112.489,22,14.605,0
2019-03-29 23:00:00,106.789,112.086,23,14.476666666666668,0
2019-03-30 00:00:00,108.69,106.789,0,14.2625,0
2019-03-30 01:00:00,104.89,108.69,1,14.155833333333334,0
2019-03-30 02:00:00,106.615,104.89,2,14.104166666666666,0
2019-03-30 03:00:00,104.772,106.615,3,13.000833333333333,0
2019-03-30 04:00:00,105.145,104.772,4,11.924166666666666,0
2019-03-30 05:00:00,102.464,105.145,5,11.274166666666666,0
2019-03-30 06:00:00,103.33,102.464,6,10.718333333333334,0
2019-03-30 07:00:00,119.469,103.33,7,10.789166666666668,0
2019-03-30 08:00:00,119.522,119.469,8,11.348333333333334,0
2019-03-30 09:00:00,130.291,119.522,9,11.9275,0
2019-03-30 10:00:00,124.12,130.291,10,12.015833333333331,0
2019-03-30 11:00:00,130.227,124.12,11,12.755833333333332,0
2019-03-30 12:00:00,125.217,130.227,12,14.735,0
2019-03-30 13:00:00,128.999,125.217,13,17.18583333333333,0
2019-03-30 14:00:00,128.559,128.999,14,18.98,0
2019-03-30 15:00:00,126.76,128.559,15,20.15083333333333,0
2019-03-30 16:00:00,131.01,126.76,16,20.266666666666666,0
2019-03-30 17:00:00,123.888,131.01,17,18.4475,0
2019-03-30 18:00:00,127.834,123.888,18,17.3875,0
2019-03-30 19:00:00,118.989,127.834,19,16.635833333333334,0
2019-03-30 20:00:00,117.492,118.989,20,16.217499999999998,0
2019-03-30 21:00:00,107.559,117.492,21,15.9325,0
2019-03-30 22:00:00,102.699,107.559,22,16.050833333333333,0
2019-03-30 23:00:00,105.291,102.699,23,15.443333333333332,0
2019-03-31 00:00:00,104.27,105.291,0,14.961666666666666,0
2019-03-31 02:00:00,99.797,104.27,2,14.8575,0
2019-03-31 03:00:00,98.878,99.797,3,15.064166666666669,0
2019-03-31 04:00:00,103.471,98.878,4,14.170833333333334,0
2019-03-31 05:00:00,98.798,103.471,5,13.590833333333334,0
2019-03-31 06:00:00,99.827,98.798,6,12.616666666666667,0
2019-03-31 07:00:00,101.945,99.827,7,12.745833333333332,0
2019-03-31 08:00:00,101.299,101.945,8,14.289166666666668,0
2019-03-31 09:00:00,103.059,101.299,9,14.8625,0
2019-03-31 10:00:00,106.099,103.059,10,16.715833333333332,0
2019-03-31 11:00:00,102.416,106.099,11,17.920833333333334,0
2019-03-31 12:00:00,108.479,102.416,12,18.58333333333333,0
2019-03-31 13:00:00,106.076,108.479,13,20.559166666666663,0
2019-03-31 14:00:00,107.294,106.076,14,20.511666666666667,0
2019-03-31 15:00:00,111.96,107.294,15,18.856666666666666,0
2019-03-31 16:00:00,108.276,111.96,16,17.9325,0
2019-03-31 17:00:00,107.647,108.276,17,15.611666666666666,0
2019-03-31 18:00:00,111.86,107.647,18,14.138333333333334,0
2019-03-31 19:00:00,106.642,111.86,19,14.616666666666667,0
2019-03-31 20:00:00,104.757,106.642,20,14.734166666666669,0
2019-03-31 21:00:00,109.006,104.757,21,14.73,0
2019-03-31 22:00:00,106.903,109.006,22,14.490833333333333,0
2019-03-31 23:00:00,105.705,106.903,23,14.209166666666668,0
2019-04-01 00:00:00,101.629,105.705,0,13.821666666666667,0
2019-04-01 01:00:00,100.422,101.629,1,13.055833333333332,0
2019-04-01 02:00:00,99.743,100.422,2,12.73,0
2019-04-01 03:00:00,99.989,99.743,3,12.769166666666663,0
2019-04-01 04:00:00,101.99,99.989,4,12.9175,0
2019-04-01 05:00:00,98.643,101.99,5,13.0475,0
2019-04-01 06:00:00,103.899,98.643,6,12.5325,0
2019-04-01 07:00:00,146.062,103.899,7,13.01,0
2019-04-01 08:00:00,192.349,146.062,8,13.681666666666668,0
2019-04-01 09:00:00,234.944,192.349,9,14.461666666666666,0
2019-04-01 10:00:00,260.575,234.944,10,16.648333333333333,0
2019-04-01 11:00:00,272.78,260.575,11,17.213333333333335,0
2019-04-01 12:00:00,284.077,272.78,12,18.113333333333333,0
2019-04-01 13:00:00,263.239,284.077,13,16.30333333333333,0
2019-04-01 14:00:00,261.732,263.239,14,15.714166666666666,0
2019-04-01 15:00:00,257.405,261.732,15,16.7775,0
2019-04-01 16:00:00,251.057,257.405,16,17.266666666666666,0
2019-04-01 17:00:00,230.889,251.057,17,16.809166666666666,0
2019-04-01 18:00:00,194.461,230.889,18,14.718333333333334,0
